"2020-05-28","SAMG","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-28 10:46:00","2020-05-28 11:31:00",1,12.25,12.38,11.61,1.06,1.06,1,100
"2020-05-28","WRTC","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-28 14:46:00","2020-05-28 15:01:00",2,5.1242,5.09,5.06,-0.67,-0.67,1,50
"2020-05-28","WRTC","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-28 09:46:00","2020-05-28 09:46:00",2,5.0816,5.0816,5.06,0,-0.67,1,50
"2020-05-28","HROW","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-28 09:46:00","2020-05-28 10:16:00",4,5.3271,5.3,5.15,-0.51,-0.36,2,50
"2020-05-28","HROW","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-22 12:31:00","2020-05-22 13:16:00",4,5.07,5.13,5.15,1.18,-0.36,2,50
"2020-05-28","HROW","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-22 11:31:00","2020-05-22 12:16:00",4,4.95,4.97,5.15,0.4,-0.36,2,50
"2020-05-28","HROW","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-22 10:01:00","2020-05-22 10:31:00",4,4.9208,4.85,5.15,-1.44,-0.36,2,50
"2020-05-28","MMLP","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-21 09:31:00","2020-05-21 09:31:00",1,2.83,2.83,2.56,0,0,1,100
"2020-05-28","NMM","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 15:31:00","2020-05-27 16:01:00",1,6.77,6.77,6.57,0,0,1,100
"2020-05-28","SLDB","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-22 09:31:00","2020-05-22 10:46:00",1,3.169,3.36,3.03,6.03,6.03,1,100
"2020-05-28","PMBC","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-28 12:46:00","2020-05-28 13:16:00",2,4.125,4.135,3.8,0.24,-0.28,1,50
"2020-05-28","PMBC","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 15:46:00","2020-05-28 09:31:00",2,3.82,3.8,3.8,-0.52,-0.28,1,50
"2020-05-28","LOGC","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-27 15:31:00","2020-05-28 09:31:00",1,7.1,7.13,6.82,0.42,0.42,1,100
"2020-05-28","ZEUS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 15:46:00","2020-05-28 10:01:00",2,10.47,10.57,10.16,0.96,0.61,1,50
"2020-05-28","ZEUS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 12:01:00","2020-05-27 12:31:00",2,10.04,10.005,10.16,-0.35,0.61,1,50
"2020-05-28","CRVS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 13:31:00","2020-05-27 14:01:00",5,4,3.9798,3.66,-0.51,3.27,2,40
"2020-05-28","CRVS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 11:01:00","2020-05-27 11:16:00",5,4.01,3.94,3.66,-1.75,3.27,2,40
"2020-05-28","CRVS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-26 11:01:00","2020-05-26 11:31:00",5,4.1318,4.105,3.66,-0.65,3.27,2,40
"2020-05-28","CRVS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-22 15:46:00","2020-05-26 09:31:00",5,3.97,4.0073,3.66,0.94,3.27,2,40
"2020-05-28","CRVS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-22 10:46:00","2020-05-22 11:46:00",5,3.73,3.925,3.66,5.23,3.27,2,40
"2020-05-28","MBIO","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-28 15:01:00","2020-05-28 15:16:00",3,3.66,3.62,3.51,-1.09,3.35,2,66.67
"2020-05-28","MBIO","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-27 14:46:00","2020-05-27 15:46:00",3,3.61,3.64,3.51,0.83,3.35,2,66.67
"2020-05-28","MBIO","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-26 09:31:00","2020-05-26 10:31:00",3,3.6,3.73,3.51,3.61,3.35,2,66.67
"2020-05-28","PINE","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-28 15:46:00","2020-05-28 18:31:30",1,11.99,11.99,11.99,0,0,1,100
"2020-05-28","RVSB","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-26 15:46:00","2020-05-27 10:46:00",1,5.07,5.25,5.07,3.55,3.55,1,100
"2020-05-28","ALDX","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-28 15:16:00","2020-05-28 15:46:00",4,4.88,4.72,4.76,-3.28,2.89,2,50
"2020-05-28","ALDX","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-28 11:01:00","2020-05-28 12:16:00",4,4.4161,4.61,4.76,4.39,2.89,2,50
"2020-05-28","ALDX","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-28 08:01:00","2020-05-28 10:01:00",4,4.25,4.36,4.76,2.59,2.89,2,50
"2020-05-28","ALDX","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 14:01:00","2020-05-27 14:31:00",4,4.31,4.275,4.76,-0.81,2.89,2,50
"2020-05-28","UBFO","i3+i3+i3+i3+i3+i3+i3+i3+i3","2020-05-28 15:46:00","2020-05-28 15:46:00",1,6.41,6.41,6.32,0,0,1,100
"2020-05-28","MPV","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-28 15:46:00","2020-05-28 18:31:30",1,12.56,12.56,12.56,0,0,1,100
"2020-05-28","RICK","i6+i6+i6+i6+i6+i6+i6+i6+i6","2020-05-28 12:16:00","2020-05-28 12:16:00",2,15.458,15.458,14.51,0,-0.07,1,50
"2020-05-28","RICK","i6+i6+i6+i6+i6+i6+i6+i6+i6","2020-05-27 13:31:00","2020-05-27 14:16:00",2,15.9416,15.93,14.51,-0.07,-0.07,1,50
"2020-05-28","EPM","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-28 11:46:00","2020-05-28 12:46:00",5,2.66,2.72,2.5,2.26,4.14,4,80
"2020-05-28","EPM","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 13:46:00","2020-05-27 16:01:00",5,2.64,2.69,2.5,1.89,4.14,4,80
"2020-05-28","EPM","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 12:46:00","2020-05-27 13:16:00",5,2.62,2.62,2.5,0,4.14,4,80
