"1","fb",2019-03-14,"  9.33514626","232","SELL",170.169998,5,3,100,13.5760147466344,177.820007,41855.9998,43793.0007,1937.0009
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,4,2,100,18.6905478732917,177.509995,27768.0008,30341.0003,2572.99949999999
"1","stng",2019-04-11," 18.52419713","251","SELL",23.719999,13,8,100,27.0821877598677,23.719999,15580.0001,16100,519.999899999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2016-04-07,"143.638707"," 976","SELL",113.639999,39,37,100,157.264687239994,191.490005,228258.0007,235623.9991,7365.99839999998
"1","fb",2016-04-07,"143.638707"," 976","SELL",113.639999,39,37,100,157.264687239994,191.490005,228258.0007,235623.9991,7365.99839999998
"1","fb",2016-04-07,"143.638707"," 976","SELL",113.639999,39,37,100,157.264687239994,191.490005,228258.0007,235623.9991,7365.99839999998
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","amzn",2019-04-26," 27.84647339","249","SELL",1950.630005,11,9,100,16.9217844373643,1950.630005,1497359.9853,1525589.9902,28230.0049000001
"1","amzn",2019-04-26," 30.23932744","278","SELL",1950.630005,9,6,100,22.1131844647674,1950.630005,987973.999,1024078.0029,36104.0039
"1","fb",2019-03-14,"  6.19193262","248","SELL",170.169998,7,5,100,13.0925576341076,191.490005,76317.9993,78314.0013,1996.00199999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 26.8428388","264","SELL",191.490005,8,5,100,38.4668788388382,191.490005,77016.9998,82647.9995,5630.99970000001
"1","fb",2019-04-26," 16.72023958","302","SELL",191.490005,9,6,100,29.9420843537982,191.490005,92946.9986,97507.9986,4560.99999999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-03-14," 13.7340537","236","SELL",170.169998,7,4,100,13.3682607504592,176.020004,58627.9998,60377.9998,1750
"1","fb",2019-04-18," 14.18725060","250","SELL",178.279999,6,5,100,18.3186526251949,178.279999,77984.9991,80661.9995,2677.0004
"1","fb",2019-03-14," 10.22313027","229","SELL",170.169998,4,3,100,7.74430182226611,179.649994,45439.9994,46569.9996,1130.0002
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
